19,Chris Mohr,ATL,P,76,3082,2808,56,40.6,36.9,0,5,10,19,7,21,33,134,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
20,Jeff Feagles,NYG,P,74,3069,2633,55,41.5,34.6,2,6,11,23,4,15,38,356,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
21,Toby Gowin,NYJ,P,80,3057,2676,58,38.2,33.5,0,9,15,22,8,14,34,221,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
22,Dirk Johnson,PHI,P,72,3032,2691,62,42.1,37.4,0,5,14,20,6,13,34,221,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
23,Chad Stanley,HOU,P,73,3009,2604,57,41.2,35.7,0,4,8,19,7,24,30,265,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
24,Micah Knorr,DEN,P,54,2243,1883,66,41.5,34.2,1,4,10,12,6,8,26,240,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
25,Mike Scifres,SD,P,69,2974,2650,60,43.1,38.4,0,4,11,29,8,23,23,164,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
26,Kevin Stemke,STL,P,28,1115,1011,56,39.8,36.1,0,3,3,12,3,8,11,44,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
27,Chris Gardocki,PIT,P,67,2879,2507,61,43.0,37.4,0,4,15,24,6,8,34,252,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
28,Sean Landeta,STL,P,40,1733,1301,63,43.3,32.5,0,1,3,9,3,9,24,372,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
29,Bryan Barker,GB,P,66,2644,2203,64,40.1,33.4,0,5,10,16,7,10,34,301,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
30,Donnie Jones,SEA,P,26,988,869,51,38.0,32.2,1,1,8,6,2,4,11,79,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
31,Ken Walter,SEA,P,24,920,826,50,38.3,33.0,1,1,4,4,1,7,11,74,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
32,Hunter Smith,IND,P,54,2443,1988,62,45.2,36.8,0,1,8,21,3,13,29,395,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
33,Darren Bennett,MIN,P,57,2240,2011,61,39.3,35.3,0,4,9,18,3,15,26,169,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
34,Jason Baker,DEN,P,15,591,516,48,39.4,34.4,0,2,3,7,1,3,6,55,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
35,Josh Miller,NE,P,56,2350,1885,69,42.0,33.7,0,6,7,19,5,7,31,365,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
36,Steve Cheek,KC,P,42,1643,1326,55,39.1,31.6,0,5,3,8,6,10,18,197,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
37,Nick Murphy,KC,P,4,189,163,58,47.3,40.8,0,0,0,1,1,1,2,6,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
38,Kordell Stewart,BAL,QB,5,177,156,42,35.4,31.2,0,0,2,2,0,0,3,21,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
39,John Kasay,CAR,K,2,51,31,34,25.5,15.5,0,0,1,0,1,0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
40,Paul Edinger,CHI,K,2,53,36,30,26.5,18.0,0,0,0,1,0,0,2,17,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
41,Rian Lindell,BUF,K,1,37,17,37,37.0,17.0,0,0,0,0,1,0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
42,David Akers,PHI,K,1,36,16,36,36.0,16.0,0,0,0,0,1,0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
43,Josh Brown,SEA,K,1,35,35,35,35.0,35.0,0,0,0,0,0,0,1,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
44,Billy Cundiff,DAL,K,1,34,34,34,34.0,34.0,0,0,1,1,0,0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
45,Matt Stover,BAL,K,1,33,13,33,33.0,13.0,0,0,0,0,1,0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
46,Olindo Mare,MIA,K,1,19,2,19,19.0,2.0,0,0,0,0,0,0,1,17,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
47,Steve Christie,NYG,K,1,19,19,19,19.0,19.0,0,0,1,1,0,0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,REG,PUNTING,1
1,Josh Miller,NE,P,16,672,573,52,42.0,35.8,0,2,4,6,2,2,6,59,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,POST,PUNTING,1
2,Toby Gowin,NYJ,P,11,430,354,54,39.1,32.2,0,1,0,3,2,2,6,36,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,POST,PUNTING,1
3,Mike Scifres,SD,P,5,182,182,42,36.4,36.4,0,0,2,1,0,3,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,POST,PUNTING,1
4,Chris Gardocki,PIT,P,8,327,238,48,40.9,29.8,0,0,1,2,0,0,7,89,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,POST,PUNTING,1
5,Hunter Smith,IND,P,8,320,293,54,40.0,36.6,0,0,2,5,0,3,3,27,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,POST,PUNTING,1
6,Jason Baker,DEN,P,4,150,141,46,37.5,35.3,0,0,1,1,0,2,1,9,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,POST,PUNTING,1
7,Dirk Johnson,PHI,P,11,441,388,52,40.1,35.3,0,0,2,2,0,1,8,53,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,POST,PUNTING,1
8,Kevin Stemke,STL,P,7,270,89,54,38.6,12.7,0,1,0,1,1,1,4,161,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,POST,PUNTING,1
9,Darren Bennett,MIN,P,8,268,265,48,33.5,33.1,0,1,2,2,0,2,3,3,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,POST,PUNTING,1
10,Ken Walter,SEA,P,3,133,119,48,44.3,39.7,0,0,0,0,0,0,3,14,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,POST,PUNTING,1
11,Bryan Barker,GB,P,3,124,117,48,41.3,39.0,0,0,0,1,0,0,3,7,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,POST,PUNTING,1
12,Chris Mohr,ATL,P,7,214,198,47,30.6,28.3,0,1,3,1,1,1,1,-4,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2004&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2004,POST,PUNTING,1
1,Shane Lechler,OAK,P,96,4503,3574,73,46.9,37.2,0,11,6,27,13,14,52,669,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
2,Chad Stanley,HOU,P,97,4028,3561,58,41.5,36.7,0,1,13,36,3,37,43,407,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
3,John Jett,DET,P,25,995,890,58,39.8,35.6,0,1,5,8,3,5,11,45,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
4,Brian Moorman,BUF,P,85,3788,3151,71,44.6,37.1,0,14,8,20,3,8,52,577,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
5,Nick Harris,DET,P,63,2531,2116,51,40.2,33.1,1,1,4,11,5,9,44,315,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
6,Toby Gowin,DAL,P,94,3665,3278,59,39.0,34.9,0,11,15,25,8,26,34,227,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
7,Dave Zastudil,BAL,P,89,3649,3135,67,41.0,35.2,0,9,13,21,8,18,41,354,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
8,Jeff Feagles,NYG,P,90,3641,3089,59,40.5,33.9,1,16,8,31,6,20,40,432,2,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
9,Tom Tupa,TB,P,83,3590,2981,60,43.3,35.9,0,15,11,26,6,12,39,489,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
10,Josh Miller,PIT,P,84,3521,3062,72,41.9,36.0,1,8,9,27,8,12,47,299,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
11,Scott Player,ARI,P,82,3511,2859,64,42.8,34.4,1,5,15,19,9,12,41,472,2,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
12,Chris Mohr,ATL,P,87,3473,3132,54,39.9,36.0,0,4,13,19,2,33,35,301,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
13,Darren Bennett,SD,P,82,3436,2967,56,41.9,36.2,0,5,16,28,3,20,38,409,2,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
14,Todd Sauerbrun,CAR,P,77,3433,2851,64,44.6,35.6,3,9,12,22,9,12,35,402,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
15,Bryan Barker,WAS,P,84,3377,2884,69,40.2,34.3,0,8,15,24,5,16,40,393,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
16,Brad Maynard,CHI,P,79,3258,2801,53,41.2,34.6,2,6,15,23,9,13,36,277,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
17,Matt Turk,MIA,P,68,2631,2348,57,38.7,34.5,0,5,11,23,7,25,20,143,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
18,Dirk Johnson,PHI,P,79,3207,2735,60,40.6,34.6,0,8,11,27,10,15,35,272,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
19,Chris Hanson,JAC,P,23,1001,746,58,43.5,31.1,1,1,3,4,1,2,16,235,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
20,Jason Baker,KC,P,80,3156,2689,68,39.5,33.2,1,3,14,21,7,18,38,327,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
21,Mitch Berger,NO,P,71,3144,2750,59,44.3,38.2,1,4,8,28,5,18,36,294,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
22,Craig Hentrich,TEN,P,71,3117,2681,58,43.9,37.8,0,5,15,26,8,13,30,276,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
23,Ken Walter,NE,P,76,2865,2585,52,37.7,33.6,1,2,28,25,3,10,33,220,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
24,Chris Gardocki,CLE,P,72,3019,2503,60,41.9,34.8,0,9,11,18,10,9,33,316,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
25,Micah Knorr,DEN,P,68,2937,2257,62,43.2,32.2,2,4,7,14,6,5,46,560,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
26,Josh Bidwell,GB,P,69,2875,2419,60,41.7,35.1,0,2,13,16,7,15,32,316,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
27,Kyle Richardson,CIN,P,49,1961,1641,58,40.0,33.5,0,2,8,9,5,6,28,220,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
28,Tom Rouen,SEA,P,67,2762,2562,61,41.2,37.1,2,0,13,29,3,22,29,140,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
29,Mark Royals,JAC,P,45,1852,1567,51,41.2,34.8,0,9,6,9,5,1,24,185,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
30,Dan Stryzinski,NYJ,P,71,2655,2253,55,37.4,31.3,1,6,13,22,4,26,22,322,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
31,Bill Lafleur,SF,P,68,2629,2311,56,38.7,33.5,1,8,14,17,3,15,28,258,1,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
32,Hunter Smith,IND,P,62,2617,2238,55,42.2,35.5,1,4,8,20,3,15,32,319,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
33,Sean Landeta,STL,P,59,2525,1941,57,42.8,32.9,0,4,6,14,5,12,32,484,2,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
34,Eddie Johnson,MIN,P,56,2191,1858,55,39.1,32.6,1,4,6,12,5,16,25,233,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
35,Leo Araguz,MIN,P,7,271,194,44,38.7,27.7,0,0,0,1,0,3,4,77,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
36,Jason Hanson,DET,K,7,264,234,50,37.7,33.4,0,1,1,1,0,1,4,30,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
37,Ryan Longwell,GB,K,2,58,38,30,29.0,19.0,0,0,1,1,1,0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
38,Kyle Boller,BAL,QB,1,29,29,29,29.0,29.0,0,0,0,0,0,0,1,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
39,Tom Brady,NE,QB,1,36,36,36,36.0,36.0,0,0,1,1,0,0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
40,Phil Dawson,CLE,K,1,29,29,29,29.0,29.0,0,0,1,1,0,0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
41,Billy Cundiff,DAL,K,1,32,12,32,32.0,12.0,0,0,0,0,1,0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
42,Matt Stover,BAL,K,1,34,14,34,34.0,14.0,0,0,0,0,1,0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
43,John Kasay,CAR,K,1,33,33,33,33.0,33.0,0,0,1,1,0,0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
44,Mike Vanderjagt,IND,K,1,29,29,29,29.0,29.0,0,0,1,1,0,0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
45,Steve Christie,SD,K,1,20,20,20,20.0,20.0,0,0,1,1,0,0,0,0,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,REG,PUNTING,1
1,Dave Zastudil,BAL,P,8,390,320,56,48.8,40.0,0,0,1,0,0,1,6,70,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,POST,PUNTING,1
2,Toby Gowin,DAL,P,7,252,239,51,36.0,34.1,0,1,2,1,0,1,3,13,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,POST,PUNTING,1
3,Josh Bidwell,GB,P,12,485,375,55,40.4,31.3,0,0,2,2,3,2,5,50,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,POST,PUNTING,1
4,Todd Sauerbrun,CAR,P,21,910,792,59,43.3,37.7,0,1,3,5,2,4,11,78,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,POST,PUNTING,1
5,Tom Rouen,SEA,P,6,225,186,45,37.5,31.0,0,0,2,0,0,1,3,39,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,POST,PUNTING,1
6,Dirk Johnson,PHI,P,11,449,402,54,40.8,36.5,0,1,1,3,1,2,6,27,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,POST,PUNTING,1
7,Craig Hentrich,TEN,P,10,404,393,63,40.4,39.3,0,0,4,6,0,3,3,11,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,POST,PUNTING,1
8,Ken Walter,NE,P,11,355,333,51,32.3,30.3,0,0,6,3,1,3,1,2,0,http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1,2003,POST,PUNTING,1
