url,year,season_type,category,last_page
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=3",2003,REG,PASSING,3
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=2",2003,REG,PASSING,3
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=1",2003,REG,RUSHING,7
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=2",2003,REG,RUSHING,7
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=3",2003,REG,RUSHING,7
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=4",2003,REG,RUSHING,7
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=6",2003,REG,RUSHING,7
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=5",2003,REG,RUSHING,7
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=7",2003,REG,RUSHING,7
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=1",2003,REG,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=2",2003,REG,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=3",2003,REG,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=4",2003,REG,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=5",2003,REG,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=6",2003,REG,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=7",2003,REG,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=8",2003,REG,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=9",2003,REG,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=10",2003,REG,RECEIVING,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1",2003,REG,KICKING,2
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=2",2003,REG,KICKING,2
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=FIELD_GOALS&conference=null&d-447263-p=1",2003,REG,FIELD_GOALS,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2",2003,REG,KICK_RETURNS,5
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1",2003,REG,KICK_RETURNS,5
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=3",2003,REG,KICK_RETURNS,5
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=4",2003,REG,KICK_RETURNS,5
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=5",2003,REG,KICK_RETURNS,5
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1",2003,REG,PUNTING,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=1",2003,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2",2003,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=3",2003,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=4",2003,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=5",2003,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=6",2003,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=7",2003,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=8",2003,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=9",2003,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=10",2003,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=1",2003,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=2",2003,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=3",2003,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=4",2003,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=5",2003,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=6",2003,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=7",2003,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=8",2003,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=9",2003,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=10",2003,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=1",2003,POST,PASSING,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=1",2003,POST,RUSHING,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=1",2003,POST,RECEIVING,3
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=3",2003,POST,RECEIVING,3
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1",2003,POST,KICKING,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=2",2003,POST,RECEIVING,3
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=FIELD_GOALS&conference=null&d-447263-p=1",2003,POST,FIELD_GOALS,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1",2003,POST,KICK_RETURNS,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1",2003,POST,PUNTING,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=1",2003,POST,SACKS,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2",2003,POST,SACKS,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=3",2003,POST,SACKS,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=5",2003,POST,SACKS,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=4",2003,POST,SACKS,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=6",2003,POST,SACKS,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=1",2003,POST,TACKLES,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=2",2003,POST,TACKLES,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=3",2003,POST,TACKLES,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=4",2003,POST,TACKLES,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=5",2003,POST,TACKLES,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=6",2003,POST,TACKLES,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=1",2003,PRE,PASSING,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=1",2003,PRE,RUSHING,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=1",2003,PRE,RECEIVING,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1",2003,PRE,KICKING,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=FIELD_GOALS&conference=null&d-447263-p=1",2003,PRE,FIELD_GOALS,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1",2003,PRE,KICK_RETURNS,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1",2003,PRE,PUNTING,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=1",2003,PRE,SACKS,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2003&seasonType=PRE&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=1",2003,PRE,TACKLES,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=1",2002,REG,PASSING,3
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=2",2002,REG,PASSING,3
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=3",2002,REG,PASSING,3
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=1",2002,REG,RUSHING,7
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=2",2002,REG,RUSHING,7
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=3",2002,REG,RUSHING,7
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=4",2002,REG,RUSHING,7
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=5",2002,REG,RUSHING,7
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=6",2002,REG,RUSHING,7
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=7",2002,REG,RUSHING,7
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=1",2002,REG,RECEIVING,8
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=2",2002,REG,RECEIVING,8
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=3",2002,REG,RECEIVING,8
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=5",2002,REG,RECEIVING,8
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=4",2002,REG,RECEIVING,8
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=6",2002,REG,RECEIVING,8
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=7",2002,REG,RECEIVING,8
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=8",2002,REG,RECEIVING,8
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1",2002,REG,KICKING,2
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=2",2002,REG,KICKING,2
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=FIELD_GOALS&conference=null&d-447263-p=1",2002,REG,FIELD_GOALS,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=2",2002,REG,KICK_RETURNS,5
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1",2002,REG,KICK_RETURNS,5
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=3",2002,REG,KICK_RETURNS,5
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=4",2002,REG,KICK_RETURNS,5
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=5",2002,REG,KICK_RETURNS,5
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1",2002,REG,PUNTING,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=1",2002,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2",2002,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=3",2002,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=4",2002,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=7",2002,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=5",2002,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=6",2002,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=8",2002,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=9",2002,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=10",2002,REG,SACKS,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=1",2002,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=2",2002,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=3",2002,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=4",2002,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=5",2002,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=6",2002,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=7",2002,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=8",2002,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=9",2002,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=REG&d-447263-n=2&d-447263-o=2&statisticCategory=TACKLES&conference=null&d-447263-p=10",2002,REG,TACKLES,10
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PASSING&conference=null&d-447263-p=1",2002,POST,PASSING,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=1",2002,POST,RUSHING,2
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=RUSHING&conference=null&d-447263-p=2",2002,POST,RUSHING,2
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=1",2002,POST,RECEIVING,2
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=RECEIVING&conference=null&d-447263-p=2",2002,POST,RECEIVING,2
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICKING&conference=null&d-447263-p=1",2002,POST,KICKING,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=FIELD_GOALS&conference=null&d-447263-p=1",2002,POST,FIELD_GOALS,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=KICK_RETURNS&conference=null&d-447263-p=1",2002,POST,KICK_RETURNS,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=PUNTING&conference=null&d-447263-p=1",2002,POST,PUNTING,1
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=1",2002,POST,SACKS,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=2",2002,POST,SACKS,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=3",2002,POST,SACKS,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=4",2002,POST,SACKS,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=5",2002,POST,SACKS,6
"http://www.nfl.com/stats/categorystats?tabSeq=0&season=2002&seasonType=POST&d-447263-n=2&d-447263-o=2&statisticCategory=SACKS&conference=null&d-447263-p=6",2002,POST,SACKS,6
